Step,PotEng,Press,KinEng,Temp,Lx,Ly,Lz,Pxx,Pyy,Pzz,SPCPU,Density
19000.0,3935.0628,6373.9349,4005.132,253.5646,106.89119,106.89119,106.89119,6380.2413,6380.3744,6361.1889,352.71274,1.6966378
20000.0,3893.2364,6311.5562,3907.0983,247.35809,106.89119,106.89119,106.89119,6290.2994,6316.9394,6327.4298,343.74919,1.6966378
21000.0,3942.3737,6345.5344,3923.3244,248.38536,106.89119,106.89119,106.89119,6409.4239,6326.7948,6300.3845,328.09718,1.6966378
22000.0,3865.5187,6343.1076,3931.8811,248.92709,106.89119,106.89119,106.89119,6380.0403,6283.4001,6365.8824,352.01127,1.6966378
23000.0,3903.5027,6361.8151,3950.2674,250.09112,106.89119,106.89119,106.89119,6348.1423,6413.0451,6324.258,359.94243,1.6966378
24000.0,3859.4831,6362.7213,3981.2813,252.05461,106.89119,106.89119,106.89119,6325.2532,6386.7769,6376.1339,366.74221,1.6966378
25000.0,3833.8967,6346.0969,3986.4177,252.37979,106.89119,106.89119,106.89119,6358.9509,6334.3199,6345.0198,337.88967,1.6966378
26000.0,3892.7157,6353.2855,3863.9985,244.62944,106.89119,106.89119,106.89119,6301.9542,6331.6471,6426.2554,374.53249,1.6966378
27000.0,3809.4065,6336.5132,3913.0461,247.73465,106.89119,106.89119,106.89119,6289.6129,6402.5184,6317.4084,393.07226,1.6966378
28000.0,3834.7839,6308.5377,3972.389,251.49164,106.89119,106.89119,106.89119,6317.2168,6276.114,6332.2822,387.5131,1.6966378
29000.0,3726.9618,6326.9,3979.2809,251.92796,106.89119,106.89119,106.89119,6318.9483,6283.0301,6378.7215,407.53821,1.6966378
30000.0,3870.9595,6365.7551,3973.1206,251.53795,106.89119,106.89119,106.89119,6393.8133,6323.8289,6379.623,394.51226,1.6966378
31000.0,3880.8806,6351.4814,4060.9736,257.09992,106.89119,106.89119,106.89119,6337.5594,6394.8505,6322.0343,393.12535,1.6966378
32000.0,3775.8409,6324.7464,4034.1196,255.3998,106.89119,106.89119,106.89119,6396.6057,6241.2664,6336.3673,397.82949,1.6966378
33000.0,3734.1693,6299.0091,3986.4712,252.38318,106.89119,106.89119,106.89119,6260.6542,6298.3722,6338.0008,393.9521,1.6966378
34000.0,3717.1752,6313.6277,3908.9052,247.47248,106.89119,106.89119,106.89119,6320.4542,6307.0097,6313.4192,349.08996,1.6966378
35000.0,3740.65,6313.484,3939.5486,249.41252,106.89119,106.89119,106.89119,6317.4877,6299.8319,6323.1323,351.99024,1.6966378
36000.0,3827.1827,6302.6144,3921.2607,248.25471,106.89119,106.89119,106.89119,6304.7355,6280.5122,6322.5954,383.12138,1.6966378
37000.0,3765.953,6314.1503,3934.9894,249.12387,106.89119,106.89119,106.89119,6296.673,6286.1001,6359.6777,372.66804,1.6966378
38000.0,3654.8237,6272.2796,3967.5185,251.18329,106.89119,106.89119,106.89119,6363.0489,6231.8603,6221.9296,351.15219,1.6966378
39000.0,3714.9673,6298.0726,3944.689,249.73795,106.89119,106.89119,106.89119,6320.3842,6300.9914,6272.8423,352.25433,1.6966378
40000.0,3763.309,6304.4802,3989.6109,252.58196,106.89119,106.89119,106.89119,6305.7784,6253.8453,6353.8169,334.19411,1.6966378
41000.0,3744.8246,6303.5682,4019.0854,254.44798,106.89119,106.89119,106.89119,6376.075,6238.2707,6296.3588,333.70841,1.6966378
42000.0,3688.6761,6266.9682,3863.003,244.56642,106.89119,106.89119,106.89119,6284.6301,6247.9329,6268.3415,338.73665,1.6966378
43000.0,3762.1096,6279.6305,3872.842,245.18933,106.89119,106.89119,106.89119,6330.2545,6212.9676,6295.6694,379.35074,1.6966378
44000.0,3780.9339,6324.9271,3912.7181,247.71388,106.89119,106.89119,106.89119,6319.0699,6273.1625,6382.5488,370.88255,1.6966378
45000.0,3691.1388,6312.7075,4002.4813,253.39678,106.89119,106.89119,106.89119,6316.829,6312.5508,6308.7428,367.94696,1.6966378
46000.0,3622.7522,6288.2189,4030.5359,255.17291,106.89119,106.89119,106.89119,6304.5742,6249.9851,6310.0974,380.33152,1.6966378
47000.0,3669.4907,6278.2619,3898.9277,246.84081,106.89119,106.89119,106.89119,6281.1427,6211.4015,6342.2416,373.57419,1.6966378
48000.0,3584.7159,6257.7099,3925.5246,248.52466,106.89119,106.89119,106.89119,6304.5135,6173.2342,6295.382,347.95049,1.6966378
49000.0,3625.4237,6276.9595,3952.7211,250.24646,106.89119,106.89119,106.89119,6287.5567,6171.8073,6371.5144,391.98084,1.6966378
50000.0,3576.195,6233.7385,3930.298,248.82686,106.89119,106.89119,106.89119,6190.3777,6252.4289,6258.4088,350.41612,1.6966378
51000.0,3644.7127,6295.9462,3961.0647,250.7747,106.89119,106.89119,106.89119,6303.4076,6306.7736,6277.6574,359.57362,1.6966378
52000.0,3619.1567,6266.2932,3825.85,242.21427,106.89119,106.89119,106.89119,6293.3535,6244.0391,6261.4869,378.29076,1.6966378
53000.0,3569.4785,6251.3098,3944.1821,249.70586,106.89119,106.89119,106.89119,6247.806,6278.0403,6228.0831,353.18792,1.6966378
54000.0,3571.6543,6259.6332,3923.1289,248.37298,106.89119,106.89119,106.89119,6260.6807,6221.2676,6296.9512,342.55657,1.6966378
55000.0,3573.3899,6255.4929,3951.4813,250.16797,106.89119,106.89119,106.89119,6281.0966,6224.5577,6260.8245,324.72783,1.6966378
56000.0,3512.531,6246.3749,3968.62,251.25302,106.89119,106.89119,106.89119,6191.0812,6248.8498,6299.1936,341.16098,1.6966378
57000.0,3619.3289,6280.4953,4034.8175,255.44398,106.89119,106.89119,106.89119,6229.1271,6281.8992,6330.4595,342.39095,1.6966378
58000.0,3585.2586,6251.8474,3910.7665,247.59032,106.89119,106.89119,106.89119,6200.9559,6245.2371,6309.3491,347.9322,1.6966378
59000.0,3481.0018,6243.0673,3922.1033,248.30805,106.89119,106.89119,106.89119,6152.5526,6255.1615,6321.4876,352.58933,1.6966378
60000.0,3576.7821,6249.3771,3983.7112,252.20844,106.89119,106.89119,106.89119,6122.6101,6269.5683,6355.9529,353.83335,1.6966378
61000.0,3599.0653,6267.4203,3938.2953,249.33317,106.89119,106.89119,106.89119,6200.1071,6290.4156,6311.7382,375.07004,1.6966378
62000.0,3440.8767,6222.0159,3904.0054,247.16228,106.89119,106.89119,106.89119,6168.9442,6238.473,6258.6306,351.40669,1.6966378
63000.0,3592.3849,6262.3098,3882.9413,245.82871,106.89119,106.89119,106.89119,6257.8595,6247.7586,6281.3114,353.49862,1.6966378
64000.0,3554.3399,6247.1139,3973.514,251.56286,106.89119,106.89119,106.89119,6177.7985,6208.864,6354.6793,391.8379,1.6966378
65000.0,3507.8972,6239.3724,3871.2516,245.08864,106.89119,106.89119,106.89119,6251.9804,6218.3672,6247.7697,390.29854,1.6966378
66000.0,3534.3808,6257.1689,3940.109,249.44799,106.89119,106.89119,106.89119,6245.9855,6208.3885,6317.1326,348.7684,1.6966378
67000.0,3542.5323,6273.6882,4026.3237,254.90624,106.89119,106.89119,106.89119,6234.6959,6261.4751,6324.8935,339.26992,1.6966378
68000.0,3524.0217,6235.0453,3886.5466,246.05696,106.89119,106.89119,106.89119,6240.4923,6188.0243,6276.6193,349.11859,1.6966378
69000.0,3586.5565,6263.0686,4001.6071,253.34143,106.89119,106.89119,106.89119,6248.2462,6231.3152,6309.6444,335.37241,1.6966378
70000.0,3574.3553,6264.2379,3991.3996,252.69519,106.89119,106.89119,106.89119,6207.9528,6270.0901,6314.6708,334.43732,1.6966378
71000.0,3507.5036,6224.5487,3918.4233,248.07507,106.89119,106.89119,106.89119,6218.0804,6173.4294,6282.1362,337.80724,1.6966378
72000.0,3504.4931,6251.537,4018.1435,254.38835,106.89119,106.89119,106.89119,6244.5185,6184.4405,6325.6521,367.37526,1.6966378
73000.0,3583.2712,6277.3507,3921.5937,248.27579,106.89119,106.89119,106.89119,6237.2095,6241.4921,6353.3504,349.80385,1.6966378
74000.0,3449.8015,6215.2906,3966.7683,251.13579,106.89119,106.89119,106.89119,6156.6687,6206.6602,6282.5428,389.31618,1.6966378
75000.0,3523.6885,6247.7525,3827.7247,242.33295,106.89119,106.89119,106.89119,6241.7034,6206.4188,6295.1353,392.28125,1.6966378
76000.0,3530.3361,6245.3603,3942.5926,249.60523,106.89119,106.89119,106.89119,6249.4643,6224.6302,6261.9863,352.20652,1.6966378
77000.0,3401.0526,6214.9722,3947.9824,249.94646,106.89119,106.89119,106.89119,6213.1305,6220.6559,6211.1302,326.67773,1.6966378
78000.0,3371.0189,6208.0044,3961.6521,250.81189,106.89119,106.89119,106.89119,6190.4001,6160.3219,6273.2913,381.29971,1.6966378
79000.0,3462.3739,6251.345,3922.1847,248.31321,106.89119,106.89119,106.89119,6262.4975,6220.073,6271.4645,362.51866,1.6966378
80000.0,3369.2465,6202.1818,3963.2854,250.91529,106.89119,106.89119,106.89119,6169.7644,6177.8633,6258.9175,355.29197,1.6966378
81000.0,3416.8749,6195.96,3898.5294,246.81559,106.89119,106.89119,106.89119,6235.8763,6142.9766,6209.027,368.35854,1.6966378
82000.0,3422.2712,6200.5519,3956.3254,250.47465,106.89119,106.89119,106.89119,6158.9151,6170.312,6272.4285,340.7064,1.6966378
83000.0,3352.5834,6199.5247,3868.3928,244.90765,106.89119,106.89119,106.89119,6183.7041,6196.2545,6218.6155,343.5495,1.6966378
84000.0,3403.2111,6218.8787,3979.3995,251.93547,106.89119,106.89119,106.89119,6209.3592,6182.6338,6264.643,348.71494,1.6966378
85000.0,3345.1805,6213.8997,4047.7309,256.26153,106.89119,106.89119,106.89119,6220.4607,6248.7986,6172.4398,341.05108,1.6966378
86000.0,3396.0596,6225.1907,3961.7577,250.81857,106.89119,106.89119,106.89119,6214.6901,6209.7803,6251.1018,351.47442,1.6966378
87000.0,3291.8124,6199.9659,3960.0403,250.70985,106.89119,106.89119,106.89119,6163.0471,6223.2949,6213.5557,345.28209,1.6966378
88000.0,3331.7973,6222.2067,3987.2343,252.43149,106.89119,106.89119,106.89119,6199.8886,6199.1692,6267.5623,339.6349,1.6966378
89000.0,3370.3658,6236.3053,4027.5766,254.98556,106.89119,106.89119,106.89119,6218.6168,6220.1267,6270.1723,347.8075,1.6966378
90000.0,3411.4082,6248.7106,4010.5117,253.90518,106.89119,106.89119,106.89119,6286.3275,6218.9884,6240.8158,348.3915,1.6966378
91000.0,3316.1876,6212.6694,3892.6025,246.44036,106.89119,106.89119,106.89119,6186.4869,6201.4375,6250.0839,357.33124,1.6966378
92000.0,3361.5005,6210.5339,3886.6337,246.06248,106.89119,106.89119,106.89119,6218.6138,6199.8187,6213.1692,347.93433,1.6966378
93000.0,3284.447,6197.844,3973.0412,251.53293,106.89119,106.89119,106.89119,6172.5967,6197.0578,6223.8774,366.4236,1.6966378
94000.0,3308.6381,6197.1809,4012.3484,254.02147,106.89119,106.89119,106.89119,6147.2022,6190.0898,6254.2505,331.13066,1.6966378
95000.0,3226.4207,6195.2507,3956.5588,250.48943,106.89119,106.89119,106.89119,6163.3535,6192.4765,6229.9222,349.27872,1.6966378
96000.0,3246.9179,6204.1674,3948.0146,249.9485,106.89119,106.89119,106.89119,6209.534,6193.5036,6209.4647,362.46748,1.6966378
97000.0,3174.8218,6154.4974,3985.8953,252.34672,106.89119,106.89119,106.89119,6114.5998,6148.9516,6199.9409,365.37217,1.6966378
98000.0,3291.095,6204.9436,3956.1549,250.46386,106.89119,106.89119,106.89119,6195.8166,6178.0435,6240.9706,354.04019,1.6966378
99000.0,3273.8236,6184.2184,3837.3557,242.94269,106.89119,106.89119,106.89119,6150.1467,6187.3656,6215.1429,373.8933,1.6966378
100000.0,3307.8367,6208.1897,3912.16,247.67854,106.89119,106.89119,106.89119,6170.3361,6160.1369,6294.0961,360.30747,1.6966378
101000.0,3239.6197,6202.6174,3977.7489,251.83097,106.89119,106.89119,106.89119,6195.7366,6174.9711,6237.1447,365.69568,1.6966378
102000.0,3208.476,6176.6846,3898.7663,246.83059,106.89119,106.89119,106.89119,6181.7147,6174.4203,6173.919,344.51074,1.6966378
103000.0,3260.1497,6180.5792,3860.4142,244.40252,106.89119,106.89119,106.89119,6175.3525,6152.2709,6214.1142,340.94624,1.6966378
104000.0,3240.0548,6211.7525,4016.9822,254.31483,106.89119,106.89119,106.89119,6214.9021,6163.5507,6256.8048,350.32417,1.6966378
105000.0,3126.4629,6150.8897,3954.5942,250.36505,106.89119,106.89119,106.89119,6144.8314,6164.8708,6142.967,354.7932,1.6966378
106000.0,3152.7274,6179.5178,3941.8764,249.55989,106.89119,106.89119,106.89119,6184.2494,6138.2627,6216.0412,334.01565,1.6966378
107000.0,3177.7609,6184.489,3984.2748,252.24413,106.89119,106.89119,106.89119,6172.1363,6130.4265,6250.9042,338.30305,1.6966378
108000.0,3196.7608,6131.2334,3932.3674,248.95787,106.89119,106.89119,106.89119,6150.219,6091.3187,6152.1626,360.43236,1.6966378
109000.0,3197.469,6165.2188,3961.8433,250.82399,106.89119,106.89119,106.89119,6174.0297,6135.9846,6185.6422,384.39258,1.6966378
110000.0,3225.5682,6151.3532,3970.4498,251.36887,106.89119,106.89119,106.89119,6145.2837,6136.6147,6172.1612,379.73576,1.6966378
111000.0,3200.3449,6173.4243,3964.667,251.00276,106.89119,106.89119,106.89119,6194.0793,6179.6677,6146.526,384.77818,1.6966378
112000.0,3162.5203,6172.8114,3944.954,249.75473,106.89119,106.89119,106.89119,6163.2945,6177.3205,6177.8191,380.61203,1.6966378
113000.0,3241.3037,6179.1342,4007.2072,253.69598,106.89119,106.89119,106.89119,6192.8956,6132.6435,6211.8635,382.7819,1.6966378
114000.0,3226.5215,6193.376,3970.3851,251.36477,106.89119,106.89119,106.89119,6223.7831,6161.574,6194.771,371.14635,1.6966378
115000.0,3138.948,6154.0715,3937.5889,249.28845,106.89119,106.89119,106.89119,6164.2169,6152.404,6145.5937,372.86327,1.6966378
116000.0,3140.8014,6164.8723,3924.1845,248.43981,106.89119,106.89119,106.89119,6174.7759,6154.1927,6165.6484,367.66974,1.6966378
117000.0,3234.6377,6156.6076,4011.3976,253.96127,106.89119,106.89119,106.89119,6156.5499,6161.5865,6151.6865,381.68211,1.6966378
118000.0,3093.8629,6123.4102,3951.3289,250.15832,106.89119,106.89119,106.89119,6049.7995,6149.3146,6171.1166,386.97239,1.6966378
119000.0,3060.2896,6153.2858,3947.2847,249.90229,106.89119,106.89119,106.89119,6158.8101,6155.3046,6145.7428,334.62922,1.6966378
120000.0,3178.4074,6167.2336,3973.1118,251.5374,106.89119,106.89119,106.89119,6202.5483,6101.2059,6197.9465,363.63927,1.6966378
121000.0,3099.1627,6136.434,3984.326,252.24737,106.89119,106.89119,106.89119,6197.0113,6050.3659,6161.9249,349.7912,1.6966378
122000.0,3113.1021,6143.7807,3957.1096,250.5243,106.89119,106.89119,106.89119,6186.8919,6103.0404,6141.4098,368.14437,1.6966378
123000.0,3097.8796,6136.1563,3964.8359,251.01345,106.89119,106.89119,106.89119,6142.8491,6077.6454,6187.9743,377.56307,1.6966378
124000.0,3148.5698,6141.2475,3921.1251,248.24613,106.89119,106.89119,106.89119,6228.4027,6078.4899,6116.8498,378.58527,1.6966378
125000.0,3213.7603,6143.5438,3973.9661,251.59149,106.89119,106.89119,106.89119,6224.9419,6023.2803,6182.4092,367.14597,1.6966378
126000.0,3120.0419,6146.7725,3964.2566,250.97678,106.89119,106.89119,106.89119,6190.6074,6139.214,6110.4962,371.80549,1.6966378
127000.0,3103.6207,6150.6273,3958.0225,250.58209,106.89119,106.89119,106.89119,6165.3764,6067.9382,6218.5674,339.39952,1.6966378
128000.0,3089.6437,6124.7824,3922.7911,248.3516,106.89119,106.89119,106.89119,6134.4195,6087.1043,6152.8234,362.6583,1.6966378
129000.0,3143.053,6151.9029,3927.0524,248.62138,106.89119,106.89119,106.89119,6156.2551,6080.9873,6218.4664,350.52678,1.6966378
130000.0,3019.221,6086.0816,3931.9455,248.93116,106.89119,106.89119,106.89119,6098.6806,6065.6687,6093.8954,359.55385,1.6966378
131000.0,3075.3189,6121.2035,3952.3278,250.22157,106.89119,106.89119,106.89119,6178.2958,6094.1224,6091.1924,363.40586,1.6966378
132000.0,3071.0815,6125.527,3870.188,245.0213,106.89119,106.89119,106.89119,6145.5091,6101.9743,6129.0977,356.23684,1.6966378
133000.0,3111.4153,6162.844,3987.3432,252.43839,106.89119,106.89119,106.89119,6144.6467,6193.4394,6150.4458,344.48227,1.6966378
134000.0,3163.3077,6180.8502,3950.0841,250.07951,106.89119,106.89119,106.89119,6191.4434,6191.9714,6159.1359,374.04674,1.6966378
135000.0,3072.1002,6132.6683,3942.9667,249.62892,106.89119,106.89119,106.89119,6143.1855,6120.2961,6134.5233,362.84805,1.6966378
136000.0,3044.142,6155.635,4061.8114,257.15296,106.89119,106.89119,106.89119,6201.2814,6144.6453,6120.9783,350.32393,1.6966378
137000.0,3060.4314,6111.4318,3918.839,248.10139,106.89119,106.89119,106.89119,6142.7447,6076.2941,6115.2564,350.99907,1.6966378
138000.0,3039.8842,6105.5536,4013.6919,254.10652,106.89119,106.89119,106.89119,6144.7817,6063.758,6108.1211,333.68598,1.6966378
139000.0,3128.8491,6159.2624,3958.0191,250.58188,106.89119,106.89119,106.89119,6189.1407,6124.553,6164.0936,349.43014,1.6966378
140000.0,3025.6983,6143.9614,3979.0882,251.91577,106.89119,106.89119,106.89119,6134.0413,6163.383,6134.4599,351.44739,1.6966378
141000.0,3056.1137,6141.9138,3937.8678,249.3061,106.89119,106.89119,106.89119,6137.2705,6103.7526,6184.7183,353.86471,1.6966378
142000.0,3101.6738,6148.1285,3969.8179,251.32886,106.89119,106.89119,106.89119,6136.2255,6149.4841,6158.6761,325.3352,1.6966378
143000.0,3044.5416,6129.7751,3973.5504,251.56516,106.89119,106.89119,106.89119,6125.1864,6089.5451,6174.594,365.57392,1.6966378
144000.0,3001.406,6111.3007,3966.6705,251.1296,106.89119,106.89119,106.89119,6204.7462,6032.2517,6096.9042,364.2237,1.6966378
145000.0,3006.5528,6112.003,4006.15,253.62905,106.89119,106.89119,106.89119,6169.7446,6062.5372,6103.7272,361.25115,1.6966378
146000.0,3009.775,6123.8768,3917.49,248.01599,106.89119,106.89119,106.89119,6163.5294,6077.9926,6130.1084,343.46623,1.6966378
147000.0,3032.1649,6118.8831,3909.2338,247.49329,106.89119,106.89119,106.89119,6126.1328,6097.1688,6133.3477,349.28369,1.6966378
148000.0,3065.1096,6124.3726,3953.894,250.32072,106.89119,106.89119,106.89119,6125.9399,6128.773,6118.405,375.87537,1.6966378
149000.0,2983.8954,6114.8304,4024.195,254.77147,106.89119,106.89119,106.89119,6155.8108,6101.507,6087.1734,348.72924,1.6966378
150000.0,2995.7554,6119.369,3966.5511,251.12204,106.89119,106.89119,106.89119,6144.9807,6100.9793,6112.1469,387.02762,1.6966378
151000.0,3049.281,6148.0172,3975.3423,251.67861,106.89119,106.89119,106.89119,6168.8108,6178.5432,6096.6976,335.5902,1.6966378
152000.0,2989.1748,6091.841,3966.0044,251.08743,106.89119,106.89119,106.89119,6125.0227,6044.8999,6105.6004,344.12855,1.6966378
153000.0,2993.6111,6116.2458,3976.8551,251.77438,106.89119,106.89119,106.89119,6095.3831,6077.0629,6176.2913,345.80684,1.6966378
154000.0,3049.5009,6116.6894,3880.6108,245.68116,106.89119,106.89119,106.89119,6117.1981,6087.4051,6145.4651,359.01463,1.6966378
155000.0,2961.0701,6103.0856,3989.4346,252.5708,106.89119,106.89119,106.89119,6106.4657,6090.1452,6112.6459,348.30806,1.6966378
156000.0,2942.5013,6104.2235,3921.2127,248.25167,106.89119,106.89119,106.89119,6145.1219,6084.887,6082.6616,346.38961,1.6966378
157000.0,2981.3857,6095.0697,3980.1175,251.98093,106.89119,106.89119,106.89119,6104.5158,6058.5657,6122.1277,338.10738,1.6966378
158000.0,2950.0198,6103.3645,4027.2705,254.96618,106.89119,106.89119,106.89119,6088.3604,6085.8323,6135.9009,365.65228,1.6966378
159000.0,3055.5934,6131.5404,3919.7065,248.15631,106.89119,106.89119,106.89119,6180.0421,6054.7184,6159.8607,363.5579,1.6966378
160000.0,2959.3956,6092.6717,3965.6143,251.06273,106.89119,106.89119,106.89119,6029.9862,6125.9018,6122.1272,363.04674,1.6966378
161000.0,2907.1687,6074.6399,3986.7495,252.4008,106.89119,106.89119,106.89119,6082.993,6081.1893,6059.7375,344.91328,1.6966378
162000.0,2882.2794,6059.992,3912.6404,247.70896,106.89119,106.89119,106.89119,6112.8688,6029.6393,6037.4678,375.64171,1.6966378
163000.0,3099.0757,6140.1879,3942.1791,249.57905,106.89119,106.89119,106.89119,6183.0524,6077.2574,6160.2539,403.95352,1.6966378
164000.0,2932.5597,6085.4354,3955.2304,250.40533,106.89119,106.89119,106.89119,6123.9899,6091.7368,6040.5795,383.57413,1.6966378
165000.0,3014.1221,6097.3078,3901.9526,247.03232,106.89119,106.89119,106.89119,6102.2072,6076.7587,6112.9573,362.40162,1.6966378
166000.0,2969.6157,6087.561,3919.9944,248.17454,106.89119,106.89119,106.89119,6087.1442,6068.2534,6107.2854,360.84542,1.6966378
167000.0,3074.1891,6125.3181,3973.0737,251.53499,106.89119,106.89119,106.89119,6088.7708,6100.7122,6186.4714,343.74927,1.6966378
168000.0,2933.7765,6094.5567,3951.6122,250.17626,106.89119,106.89119,106.89119,6192.3275,6034.7436,6056.599,357.34464,1.6966378
169000.0,2931.6357,6078.4842,3934.9186,249.11939,106.89119,106.89119,106.89119,6103.1928,6015.5945,6116.6652,393.05018,1.6966378
170000.0,3002.2106,6125.2083,3963.9111,250.9549,106.89119,106.89119,106.89119,6125.1218,6116.3794,6134.1236,384.96632,1.6966378
171000.0,2956.5836,6093.0226,3938.53,249.34803,106.89119,106.89119,106.89119,6144.3018,6059.3467,6075.4192,362.09204,1.6966378
172000.0,3020.7006,6096.5798,3991.6784,252.71285,106.89119,106.89119,106.89119,6097.5518,6082.3825,6109.8052,366.15824,1.6966378
173000.0,2969.8313,6110.1009,3975.8643,251.71166,106.89119,106.89119,106.89119,6130.858,6109.051,6090.3937,367.07205,1.6966378
174000.0,2979.0021,6092.9855,3903.0042,247.09889,106.89119,106.89119,106.89119,6067.5266,6076.6992,6134.7306,351.69362,1.6966378
175000.0,3007.8159,6101.4769,3978.8095,251.89812,106.89119,106.89119,106.89119,6102.9102,6118.517,6083.0037,353.77015,1.6966378
176000.0,2987.8968,6113.7345,3893.2482,246.48124,106.89119,106.89119,106.89119,6125.6959,6096.5483,6118.9593,370.45062,1.6966378
177000.0,2995.6423,6091.5681,3987.2945,252.43531,106.89119,106.89119,106.89119,6068.398,6105.9715,6100.3348,358.29772,1.6966378
178000.0,2978.032,6089.2343,4007.4369,253.71052,106.89119,106.89119,106.89119,6086.26,6070.922,6110.5208,388.41672,1.6966378
179000.0,2946.7442,6119.1262,3993.7326,252.8429,106.89119,106.89119,106.89119,6071.2772,6125.2892,6160.8121,390.22627,1.6966378
180000.0,2939.2279,6097.6199,3995.4772,252.95335,106.89119,106.89119,106.89119,6112.0989,6038.5152,6142.2454,361.87462,1.6966378
181000.0,2933.6216,6089.292,3999.3907,253.20112,106.89119,106.89119,106.89119,6103.0296,6073.2001,6091.6463,353.29225,1.6966378
182000.0,2918.9235,6074.0439,3926.987,248.61724,106.89119,106.89119,106.89119,6103.8444,6059.9417,6058.3455,346.48406,1.6966378
183000.0,2992.931,6093.0921,3864.6402,244.67007,106.89119,106.89119,106.89119,6129.1903,6079.656,6070.4301,350.80386,1.6966378
184000.0,2943.7701,6075.7066,3992.6253,252.7728,106.89119,106.89119,106.89119,6055.0563,6059.8006,6112.2629,362.14754,1.6966378
185000.0,2926.9413,6103.4962,3987.587,252.45382,106.89119,106.89119,106.89119,6143.8827,6072.1655,6094.4403,328.72799,1.6966378
186000.0,2876.3559,6085.5007,3931.5017,248.90306,106.89119,106.89119,106.89119,6087.8116,6133.1242,6035.5664,371.37166,1.6966378
187000.0,2985.8033,6107.0795,3995.1543,252.93291,106.89119,106.89119,106.89119,6048.4568,6118.4897,6154.2921,380.67765,1.6966378
188000.0,2994.8117,6100.9871,3922.1741,248.31254,106.89119,106.89119,106.89119,6116.0186,6126.3497,6060.593,349.98096,1.6966378
189000.0,2922.6791,6089.1349,3971.0316,251.4057,106.89119,106.89119,106.89119,6070.1541,6113.5818,6083.6687,364.26215,1.6966378
190000.0,2994.3128,6127.9714,3973.0836,251.53561,106.89119,106.89119,106.89119,6091.8228,6128.5661,6163.5254,359.05312,1.6966378
191000.0,2979.0546,6113.5385,3939.6217,249.41714,106.89119,106.89119,106.89119,6130.273,6093.6992,6116.6434,368.40554,1.6966378
192000.0,2947.5426,6120.3635,3979.837,251.96317,106.89119,106.89119,106.89119,6077.4715,6127.6828,6155.9362,371.86514,1.6966378
193000.0,2855.4043,6075.1576,3952.0904,250.20654,106.89119,106.89119,106.89119,6100.613,6078.3472,6046.5125,363.62221,1.6966378
194000.0,2890.9295,6060.5473,3920.4737,248.20489,106.89119,106.89119,106.89119,6062.0265,6087.5698,6032.0456,366.71587,1.6966378
195000.0,2993.1801,6090.527,3934.2985,249.08013,106.89119,106.89119,106.89119,6106.2147,6095.4532,6069.9131,376.01622,1.6966378
